#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2384 50754 0.480751 -20.6731 -1.5317
2384 50778 0.363639 -20.6323 -1.43617
2384 50803 -0.34366 -20.4458 -1.66128
2384 50817 -0.226748 -20.5155 -1.41058
2384 50846 -0.278347 -20.2122 -1.4029
2384 50910 -0.495975 -20.6824 -1.77621
2384 50999 0.201296 -20.4275 -1.34387
2384 51030 -0.239591 -20.2022 -1.53178
2384 51091 -0.0168744 -20.5571 -1.42963
2384 51100 0.609254 -19.8773 -1.84361
2384 51108 -0.630135 -20.1352 -1.45659
2384 51124 0.252099 -20.3679 -1.55802
2384 51159 -0.0566659 -20.8304 -1.55317
2384 51181 -0.238016 -20.9516 -1.53954
2384 51255 -0.565161 -20.6489 -1.40328
2384 51280 0.273174 -20.4459 -1.47508
2384 51283 0.162837 -20.7431 -1.65323
2384 51287 0.163345 -20.9542 -1.36164
2384 51296 0.282787 -20.891 -1.54509
2384 51374 0.0289618 -20.2143 -1.3516
2384 51406 -0.195708 -20.7237 -1.62285
2384 51521 0.0779148 -20.4108 -1.29662
2384 51523 -0.0187 -20.2863 -1.4343
2384 51563 -0.188583 -21.6045 -1.43865
2384 51571 -0.511089 -19.6149 -1.59758
2384 51590 0.0467684 -20.1817 -1.39647
2384 51628 0.0446529 -21.4235 -1.5191
2384 51651 -1.194 -20.8265 -1.28787
2384 51678 -0.492492 -20.6886 -1.4308
2384 51686 0.196938 -20.4303 -1.70339
2384 51693 -0.139918 -20.8376 -1.62705
2384 51707 -0.565552 -20.53 -1.53358
2384 51717 0.0336558 -20.3367 -1.37324
2384 51740 0.000315808 -20.2043 -1.41312
2384 51749 0.189082 -20.4887 -1.54247
2384 51784 -0.60663 -21.6183 -1.40341
2384 51817 -0.0743867 -20.549 -1.58371
2384 51883 -0.452343 -20.3169 -1.58992
2384 51971 -0.152646 -20.6822 -1.63263
2384 52020 0.165782 -20.3787 -1.51466
2384 52022 0.145163 -20.7268 -1.60008
2384 52029 -0.458382 -20.427 -1.60147
2384 52035 0.0124266 -20.6532 -1.3949
2384 52110 -0.377449 -20.8344 -1.54403
2384 52156 -0.152518 -20.2388 -1.45169
2384 52179 -0.322123 -21.0994 -1.46232
2384 52245 -0.191437 -20.6268 -1.47471
2384 52257 0.157471 -20.582 -1.51043
2384 52322 -0.143284 -21.052 -1.53584
2384 52358 0.00596911 -20.5434 -1.91783
2384 52360 -0.143224 -20.8556 -1.44419
2384 52405 -0.166962 -19.96 -1.36298
2384 52431 0.337591 -20.6709 -1.45908
2384 52468 0.0427899 -20.3743 -1.4931
2384 52471 -0.0350533 -19.986 -1.63309
2384 52513 -0.871696 -20.7833 -1.53047
2384 52517 0.340876 -20.405 -1.4924
2384 52526 -0.776171 -21.1126 -1.57007
2384 52587 -0.28166 -20.3543 -1.42105
2384 52613 -0.331308 -20.3847 -1.79658
2384 52614 0.18299 -20.5476 -1.51176
2384 52636 -0.462489 -21.1591 -1.5688
2384 52641 -0.311581 -21.0363 -1.49413
2384 52707 -0.263315 -21.3512 -1.43347
2384 52795 0.0279082 -20.1093 -1.4897
2384 52805 -0.205217 -20.5512 -1.48136
2384 52859 0.275576 -20.9049 -1.69887
2384 52881 -0.19901 -19.8156 -1.51399
2384 52904 -0.72239 -20.7678 -1.41469
2384 53026 0.0899191 -20.9649 -1.47657
2384 53044 0.0775955 -19.9566 -1.46344
2384 53060 -0.0394844 -20.3201 -1.3874
2384 53137 0.0198685 -19.9182 -1.31986
2384 53207 -0.531117 -19.6661 -1.57344
2384 53220 0.455946 -20.3355 -1.40974
2384 53254 0.187339 -20.7967 -1.52123
2384 53261 -0.571037 -19.9076 -1.48292
2384 53288 -0.346928 -20.4831 -1.5817
2384 53385 -0.104557 -20.7355 -1.58183
2384 53401 0.468901 -20.4633 -1.34972
2384 53499 -0.579629 -19.9816 -1.41481
2384 53508 -0.109396 -20.2248 -1.49343
2384 53518 -0.614212 -20.0497 -1.50378
2384 53573 -0.292891 -20.3588 -1.27889
2384 53636 -0.944749 -20.3359 -1.60747
2384 53688 0.0712273 -19.7103 -1.48214
2384 53717 0.537972 -19.5034 -1.52722
2384 53722 -0.608193 -20.4494 -1.48599
2384 53740 0.045382 -20.7133 -1.53736
2384 53775 -0.197416 -19.9168 -1.65565
2384 53785 -0.128949 -20.797 -1.56767
2384 53829 -0.0769689 -20.4866 -1.53288
2384 53850 -0.818657 -20.9161 -1.38114
2384 53866 -0.21652 -20.492 -1.72316
2384 53915 -0.305327 -20.7051 -1.52869
2384 53941 -0.493682 -20.5145 -1.48233
2384 54073 -0.0132578 -20.5439 -1.39204
2384 54113 -0.248287 -20.449 -1.47567
2384 54132 -0.301012 -20.1154 -1.46969
2384 54193 -0.0854245 -20.665 -1.39733
2384 54292 -0.129118 -20.7224 -1.50453
2384 54307 0.0974417 -21.0664 -1.49534
2384 54476 -0.538558 -20.7593 -1.34344
2384 54537 -0.669831 -20.7284 -1.44595
2384 54555 -0.0661674 -20.8947 -1.6188
2384 54760 -0.142999 -20.3795 -1.49339
2384 54804 -0.344694 -20.7236 -1.53901
2384 54848 -0.0294142 -21.293 -1.37608
2384 54874 -0.0396137 -20.4682 -1.44873
2384 54882 0.427763 -20.5773 -1.39728
2384 54901 -0.438446 -20.4738 -1.4913
2384 54910 -0.0456687 -20.3438 -1.5517
2384 54924 -0.48152 -20.7811 -1.61785
2384 54930 -0.142588 -20.3415 -1.47315
2384 54966 0.105693 -20.2644 -1.54725
2384 54969 0.481001 -20.1869 -1.31579
2384 54984 0.181508 -20.3937 -1.484
2384 55106 -0.531376 -20.6831 -1.49352
2384 55126 0.447948 -20.9944 -1.5286
2384 55141 -1.10124 -20.9046 -1.54269
2384 55162 0.442772 -20.649 -1.46976
2384 55184 0.355608 -20.4596 -1.46218
2384 55208 -0.20521 -20.5893 -1.39723
2384 55232 -0.371365 -20.2984 -1.53366
2384 55281 -0.186743 -20.3985 -1.53998
2384 55343 -0.340311 -20.6768 -1.55727
2384 55365 -0.106391 -20.1802 -1.44309
2384 55501 0.263436 -20.553 -1.53335
2384 55517 -0.0309709 -20.6176 -1.60504
2384 55586 -0.355187 -20.0871 -1.49825
2384 55655 -0.0626898 -20.0979 -1.54187
2384 55665 -0.473056 -21.0136 -1.58463
2384 55685 0.510313 -20.7636 -1.4917
2384 55703 -0.233686 -20.1651 -1.53203
2384 55750 -0.616661 -20.6353 -1.45901
2384 55763 0.371571 -21.6028 -1.52047
2384 55828 -0.539601 -20.6013 -1.48184
2384 55889 -0.0721015 -20.822 -1.49875
2384 55904 -0.487257 -20.9131 -1.34676
2384 55931 -0.134534 -20.6917 -1.37444
2384 55943 -0.227726 -20.0528 -1.4337
2384 55962 -0.297564 -21.1023 -1.60207
2384 56018 -1.02203 -20.6349 -1.46271
2384 56047 0.272671 -20.7305 -1.30565
2384 56048 -0.093377 -21.0059 -1.4718
2384 56056 -0.0705687 -19.8521 -1.41135
2384 56076 0.310591 -20.2639 -1.50917
2384 56099 0.412686 -21.033 -1.47557
2384 56182 -0.0995952 -20.9237 -1.5798
2384 56222 -0.63097 -20.8693 -1.54607
2384 56302 0.268365 -20.6621 -1.42269
2384 56334 -0.298026 -19.9496 -1.54862
2384 56413 -0.236959 -20.7026 -1.33303
2384 56523 -0.284853 -20.7822 -1.51948
2384 56529 -0.193344 -20.8336 -1.47759
2384 56538 -0.700506 -20.5896 -1.46136
2384 56556 -0.152542 -20.7637 -1.44333
2384 56622 0.103728 -20.9622 -1.59904
2384 56651 0.158331 -20.9884 -1.54151
2384 56667 -0.313405 -20.0941 -1.55436
2384 56705 -0.741638 -20.9525 -1.50364
2384 56720 0.0622374 -20.9267 -1.42288
2384 56770 -0.412106 -20.4008 -1.68543
2384 56800 -0.452417 -21.1806 -1.55083
2384 56842 -0.050876 -21.0526 -1.44415
2384 56862 0.311854 -20.6643 -1.49741
2384 56885 -0.299939 -20.0031 -1.59608
2384 56989 0.24494 -20.2124 -1.51792
2384 57012 -0.851667 -20.9259 -1.65945
2384 57104 0.254773 -20.5387 -1.39415
2384 57162 -0.270031 -20.6544 -1.69469
2384 57211 0.193613 -19.9839 -1.43387
2384 57279 0.104037 -20.3681 -1.33079
2384 57342 0.825161 -20.9902 -1.42938
2384 57468 -0.773507 -20.3136 -1.42676
2384 57539 -0.115662 -20.1458 -1.47383
2384 57544 -0.899903 -20.2644 -1.47763
2384 57611 -0.416526 -20.5189 -1.51201
2384 57651 0.215302 -20.2319 -1.41314
2384 57698 -0.417619 -20.7043 -1.30302
2384 57775 -0.276885 -20.8757 -1.61962
2384 57798 0.0901388 -20.6298 -1.54705
2384 57847 -0.420908 -20.2276 -1.373
2384 57872 0.396606 -20.1613 -1.53961
2384 57896 -0.260006 -20.5328 -1.48596
2384 58003 0.127367 -20.3065 -1.51465
2384 58019 0.179795 -20.8094 -1.54897
2384 58033 -0.383379 -20.7774 -1.48682
2384 58078 0.0197487 -20.3514 -1.48617
2384 58098 0.279563 -20.5704 -1.57754
2384 58125 0.495174 -21.0046 -1.45435
2384 58128 0.488755 -19.7139 -1.37787
2384 58219 -0.341049 -20.5659 -1.57065
2384 58273 0.120617 -20.1838 -1.42559
2384 58293 -0.0641063 -20.3569 -1.40519
2384 58318 -0.310309 -20.9171 -1.43618
2384 58348 -0.269813 -20.9257 -1.45624
2384 58394 0.267803 -20.3046 -1.54153
2384 58451 -0.848767 -20.6776 -1.57251
2384 58457 -0.102685 -21.2081 -1.73496
2384 58568 -0.149845 -20.3075 -1.40265
2384 58596 -0.0770648 -20.5477 -1.54072
2384 58603 -0.0461401 -20.8387 -1.49081
2384 58604 0.0836116 -20.5202 -1.54401
2384 58651 0.627839 -21.3345 -1.64953
2384 58723 0.0876596 -20.2081 -1.54924
2384 58769 -0.390962 -20.0879 -1.48535
2384 58809 0.0052277 -20.4489 -1.63233
2384 58847 -0.561182 -20.4961 -1.51726
2384 58861 -0.0946569 -20.2748 -1.55064
2384 58863 -0.104192 -20.9963 -1.66778
2384 58930 -0.254979 -21.0466 -1.6366
2384 58955 -0.231261 -20.0897 -1.49035
2384 58967 -0.994976 -20.7412 -1.61859
2384 58988 -0.597898 -20.8609 -1.5705
2384 59034 0.173781 -20.624 -1.59685
2384 59044 0.252457 -20.7838 -1.52151
2384 59148 -0.864766 -20.3198 -1.54805
2384 59180 0.66065 -20.1632 -1.49729
2384 59321 0.148664 -20.9559 -1.41531
2384 59363 0.0895748 -20.9861 -1.50367
2384 59438 0.144724 -20.8865 -1.51813
2384 59490 -0.0958707 -21.0433 -1.49163
2384 59576 0.110397 -20.4525 -1.49216
2384 59629 -0.247605 -20.2768 -1.51133
2384 59632 0.280676 -20.8785 -1.67372
2384 59671 -0.0528569 -20.3991 -1.62109
2384 59706 -0.467897 -20.8896 -1.52435
2384 59726 0.144083 -20.3856 -1.33038
2384 59921 -0.793339 -20.4006 -1.35234
2384 60088 -0.283896 -20.8452 -1.4307
2384 60091 -0.623861 -20.5577 -1.41884
2384 60150 -0.357363 -20.2883 -1.45539
2384 60263 -0.155533 -20.1887 -1.65216
2384 60285 0.010845 -20.7095 -1.68123
2384 60328 -0.916453 -21.1257 -1.36676
2384 60342 0.135172 -20.3506 -1.38843
2384 60439 -0.353758 -20.4651 -1.46238
2384 60455 -0.323754 -20.7288 -1.41007
2384 60465 0.56448 -20.8485 -1.60913
2384 60582 -0.797837 -21.0467 -1.49984
2384 60635 0.0233246 -20.3416 -1.51757
2384 60654 -0.00829931 -20.657 -1.53169
2384 60686 -0.0396402 -20.8633 -1.59522
2384 60750 -0.0319599 -20.518 -1.53705
2384 60766 -0.000296536 -21.043 -1.48367
2384 60833 -0.0981537 -20.1062 -1.47618
2384 60852 0.14504 -20.1112 -1.67842
2384 60857 -0.444976 -20.9013 -1.39847
2384 60974 0.314715 -19.8455 -1.53135
2384 61040 -0.375095 -20.5431 -1.45952
2384 61132 -0.566887 -20.9317 -1.52895
2384 61183 -0.102073 -20.545 -1.78002
2384 61244 -0.102526 -20.6099 -1.53684
2384 61270 -0.13169 -20.3305 -1.50063
2384 61343 -0.136023 -20.5328 -1.53454
2384 61352 -0.227952 -20.5913 -1.53354
2384 61442 0.0448667 -20.4762 -1.35397
2384 61508 0.3148 -20.0176 -1.44457
2384 61511 0.670469 -20.4666 -1.37567
2384 61541 0.0282377 -20.6606 -1.42565
2384 61571 0.220376 -19.7767 -1.62337
2384 61582 -0.771096 -20.8828 -1.34777
2384 61625 -0.274955 -20.2878 -1.38191
2384 61643 -0.738992 -20.7466 -1.55805
2384 61662 0.241695 -20.6412 -1.3925
2384 61781 -0.191073 -20.6342 -1.34747
2384 61836 0.287042 -20.3169 -1.52516
2384 61838 0.0405072 -20.142 -1.44617
2384 61946 0.229508 -20.5505 -1.50756
2384 61963 -0.609763 -20.2391 -1.6076
2384 61966 0.518109 -20.3058 -1.30044
2384 61971 -0.556947 -20.3454 -1.32997
2384 62026 -0.397438 -21.1842 -1.5218
2384 62060 -0.263927 -20.6866 -1.37623
2384 62075 0.420046 -20.6048 -1.47149
2384 62131 -0.913812 -20.4884 -1.50225
2384 62145 -0.141088 -20.3856 -1.42401
2384 62157 0.0415673 -20.8306 -1.47203
2384 62203 0.206431 -20.8991 -1.48702
2384 62224 -0.0519991 -20.6022 -1.47291
2384 62310 -0.438659 -20.6336 -1.59338
2384 62346 0.106133 -20.3657 -1.48996
2384 62421 -0.0811469 -20.0462 -1.22909
2384 62434 0.198289 -20.1743 -1.3432
2384 62435 -0.00978687 -20.217 -1.51206
2384 62453 0.0259259 -20.9787 -1.50367
2384 62462 0.212946 -20.6139 -1.32176
2384 62484 0.0524572 -20.9226 -1.56939
2384 62523 -0.653589 -20.8324 -1.44814
2384 62545 0.068427 -21.0043 -1.40346
2384 62553 -0.217631 -19.9646 -1.41484
2384 62579 -0.663009 -21.2271 -1.53287
2384 62597 -0.932609 -21.2106 -1.54786
2384 62637 -0.667026 -20.9337 -1.49782
2384 62678 -0.626619 -19.6354 -1.52513
2384 62808 -0.393566 -20.6166 -1.5536
2384 62986 -0.00743022 -20.182 -1.60369
2384 63061 -0.274428 -20.835 -1.42518
2384 63096 0.0356494 -20.0305 -1.43386
2384 63130 -0.00547975 -19.9713 -1.51804
2384 63192 -0.335206 -20.6773 -1.50371
2384 63200 0.530186 -20.7281 -1.44056
2384 63273 -0.392878 -20.5498 -1.72502
2384 63293 0.124756 -21.0166 -1.53305
2384 63440 -0.212275 -20.6039 -1.52743
2384 63451 -0.129041 -20.0518 -1.65297
2384 63600 0.0351584 -20.2268 -1.63128
2384 63715 -0.189063 -20.0287 -1.58072
2384 63780 0.248404 -20.5299 -1.67448
2384 63794 -0.639811 -20.3859 -1.3615
2384 63948 0.24876 -20.9465 -1.51117
2384 64020 0.643205 -20.3873 -1.48343
2384 64080 -0.753355 -20.7694 -1.52834
2384 64095 -0.300312 -20.7436 -1.45362
2384 64127 -0.0418048 -20.4654 -1.41012
2384 64144 0.285574 -20.4219 -1.53977
2384 64146 0.410958 -19.6811 -1.57686
2384 64199 -0.462286 -20.8281 -1.61713
2384 64317 0.0707003 -20.8578 -1.30254
2384 64360 -0.423043 -20.7995 -1.51145
2384 64399 -0.563533 -20.4979 -1.53407
2384 64427 0.573376 -20.5387 -1.39967
2384 64467 0.239051 -20.4329 -1.49409
2384 64488 -0.791264 -20.5884 -1.27167
2384 64534 -0.169559 -20.4359 -1.52959
2384 64561 -0.143786 -20.4081 -1.60187
2384 64571 -0.887964 -19.8725 -1.38045
2384 64581 0.0589353 -20.5882 -1.64777
2384 64611 -0.33374 -21.143 -1.47786
2384 64762 -0.393712 -20.8925 -1.54075
2384 64778 -0.12546 -20.6929 -1.44262
2384 64789 -0.124379 -20.5478 -1.41076
2384 64987 -0.146929 -20.698 -1.50707
2384 65080 0.227325 -20.4902 -1.65066
2384 65092 -0.684591 -20.7783 -1.66704
2384 65106 0.488665 -20.7275 -1.44678
2384 65120 -0.505896 -20.0997 -1.52684
2384 65183 -0.119084 -20.2926 -1.47398
2384 65221 -0.393905 -20.7083 -1.57485
2384 65239 -0.0862247 -20.5487 -1.47828
2384 65256 -0.296523 -20.3938 -1.61549
2384 65339 0.506298 -20.1001 -1.31431
2384 65549 -0.057451 -20.9591 -1.44804
2384 65632 0.151843 -20.2968 -1.41595
2384 65633 -0.494894 -19.7512 -1.40682
2384 65657 0.289747 -20.5005 -1.5819
2384 65670 -0.620579 -19.7191 -1.51605
2384 65682 -0.179319 -20.7834 -1.48107
2384 65700 -0.2934 -20.7243 -1.59079
2384 65702 -0.351741 -20.5635 -1.57753
2384 65723 -0.560736 -20.7324 -1.56315
2384 65738 -0.136601 -20.382 -1.39613
2384 65767 -0.132179 -19.9242 -1.4141
2384 65802 0.241503 -19.9636 -1.5104
2384 65827 -0.442531 -20.3827 -1.59679
2384 65941 -0.0752408 -19.9458 -1.46417
2384 66144 0.473748 -20.9885 -1.50231
2384 66268 0.366108 -20.1525 -1.62584
2384 66276 -0.0689939 -20.548 -1.47227
2384 66307 -0.612875 -20.408 -1.52492
2384 66432 -0.0204089 -20.5575 -1.49371
2384 66444 -1.0951 -20.736 -1.55874
2384 66460 -0.436952 -20.462 -1.62873
2384 66502 -0.365062 -20.1121 -1.53794
2384 66536 0.0956097 -20.4255 -1.46399
2384 66581 -0.123096 -20.8812 -1.4762
2384 66595 -0.458756 -20.741 -1.45847
2384 66651 0.354251 -20.5485 -1.61405
2384 66674 -0.171463 -20.5983 -1.41266
2384 66705 -0.551104 -20.304 -1.70585
2384 66739 -0.652151 -20.5539 -1.16262
2384 66757 -0.143895 -20.6426 -1.57337
2384 66766 0.204608 -20.2966 -1.4061
2384 66792 0.271898 -20.4246 -1.50532
2384 66818 -0.555656 -20.8006 -1.6693
2384 66894 -0.113482 -20.0992 -1.4696
2384 66929 -0.480081 -20.5359 -1.37931
2384 66948 -0.504233 -19.785 -1.40265
2384 66953 -0.0193602 -20.639 -1.46149
2384 67036 -0.192634 -20.5975 -1.38195
2384 67054 -0.611005 -20.5676 -1.49676
2384 67091 -0.425756 -20.7607 -1.60106
2384 67181 -0.16927 -20.6544 -1.56915
2384 67240 -0.268277 -20.5307 -1.53587
2384 67281 -0.921057 -20.5435 -1.52532
2384 67652 0.174409 -20.8183 -1.43327
2384 67664 -0.396412 -20.4505 -1.44708
2384 67820 -0.018537 -20.7847 -1.49512
2384 67862 -0.471588 -20.4804 -1.49296
2384 67881 0.0116152 -20.448 -0.936834
2384 67999 0.413027 -20.1925 -1.48845
2384 68046 -0.140223 -20.3067 -1.59354
2384 68055 0.545512 -20.8324 -1.46743
2384 68152 -0.00192856 -20.8468 -1.57228
2384 68240 0.314243 -20.8042 -1.48389
2384 68247 -0.354921 -21.1585 -1.52574
2384 68271 0.303237 -21.1711 -1.3368
2384 68328 -0.00362204 -20.9676 -1.38453
2384 68368 0.0440655 -20.6046 -1.46699
2384 68373 -0.139191 -20.8874 -1.48971
2384 68393 -0.038941 -20.8491 -1.50914
2384 68415 -0.290118 -21.0057 -1.5747
2384 68456 -0.636897 -20.9767 -1.45159
2384 68493 0.0838173 -20.5802 -1.43212
2384 68517 0.243208 -20.4052 -1.57459
2384 68523 -0.41055 -20.2729 -1.38998
2384 68547 -0.203772 -20.8752 -1.42386
2384 68652 0.0189461 -21.0929 -1.42731
2384 68719 -0.419346 -20.833 -1.70538
2384 68883 -0.671587 -19.7074 -1.44139
2384 68900 0.484634 -20.7733 -1.64757
2384 68930 0.115764 -20.1984 -1.56697
2384 68933 0.530105 -20.4407 -1.45073
2384 69117 -0.387122 -20.3165 -1.42524
2384 69188 -0.694568 -20.2629 -1.37892
2384 69217 -0.0662217 -20.9761 -1.44667
2384 69416 0.295293 -20.4973 -1.5215
2384 69421 0.125251 -20.0448 -1.38451
2384 69476 0.0621352 -20.3551 -1.61099
2384 69619 -0.712847 -20.5468 -1.54256
2384 69663 -0.0498117 -20.3055 -1.49332
2384 69682 -0.455279 -20.7038 -1.46151
2384 69731 0.0750593 -20.6357 -1.64624
2384 69755 -0.778394 -20.4985 -1.54986
2384 69833 -0.307285 -20.6769 -1.41889
2384 69893 -0.313831 -20.3214 -1.66796
2384 70095 -0.331239 -20.6648 -1.48213
2384 70136 0.126704 -20.4149 -1.55232
2384 70145 -0.122646 -19.7869 -1.54952
2384 70246 -0.163676 -20.6331 -1.46815
2384 70286 -0.720677 -20.5674 -1.47731
2384 70314 0.17421 -20.3153 -1.35804
2384 70331 0.209401 -20.2082 -1.53044
2384 70433 -0.197551 -20.8955 -1.41935
2384 70511 -0.281977 -20.8924 -1.43006
2384 70542 -0.331471 -20.1275 -1.35464
2384 70671 -0.129818 -20.5372 -1.49625
2384 70719 -0.20142 -21.4484 -1.51257
2384 70761 -0.133478 -20.3713 -1.55547
2384 70778 0.354884 -21.0085 -1.44315
2384 70788 0.386818 -20.58 -1.56891
2384 70867 -0.402782 -20.6136 -1.476
2384 70889 -0.0421441 -20.4865 -1.36832
2384 70894 -0.255636 -20.5376 -1.41079
2384 70908 0.980696 -19.8418 -1.41234
2384 70918 -0.0244604 -20.13 -1.44801
2384 71067 -0.755128 -20.0579 -1.45977
2384 71111 0.206979 -20.4136 -1.48903
2384 71129 -0.325638 -20.3678 -1.4634
2384 71196 -0.0768219 -20.0274 -1.5204
2384 71205 -0.129992 -20.4783 -1.85423
2384 71251 0.271862 -20.9747 -1.46038
2384 71255 0.0885864 -20.2181 -1.32477
2384 71266 0.590398 -20.4679 -1.4265
2384 71320 -0.178734 -20.6674 -1.34019
2384 71325 0.0369828 -20.3946 -1.54519
2384 71347 -0.0390759 -20.7742 -1.83557
2384 71424 -0.219313 -20.3921 -1.4793
2384 71578 -0.19354 -20.3882 -1.48913
2384 71606 0.0324115 -20.9991 -1.42215
2384 71612 -1.0757 -20.7308 -1.24031
2384 71685 0.0551454 -20.0604 -1.68188
2384 71783 -0.179381 -20.5063 -1.52458
2384 71840 -0.320123 -20.4477 -1.53848
2384 71852 -0.406899 -20.5408 -1.41584
2384 71930 0.346218 -20.3681 -1.60297
2384 71968 0.276307 -20.9335 -1.58375
2384 71974 -0.501137 -20.9521 -1.37708
2384 72021 -0.790404 -20.2584 -1.42155
2384 72059 -0.403367 -20.1923 -1.58548
2384 72073 -0.481299 -20.6763 -1.49098
2384 72075 -0.205484 -20.4584 -1.33011
2384 72147 0.502324 -20.5489 -1.48784
2384 72200 -0.0853514 -20.9122 -1.45789
2384 72307 0.600301 -20.9221 -1.63639
2384 72328 -0.299208 -20.5685 -1.52677
2384 72502 0.0726752 -20.9939 -1.38778
2384 72712 -0.495678 -20.6399 -1.57937
2384 72713 -0.328913 -20.5751 -1.51108
2384 72714 -1.00756 -20.4974 -1.42554
2384 72717 -0.790431 -19.9687 -1.34932
2384 72849 0.785166 -20.8051 -1.46223
2384 72898 0.139863 -20.3664 -1.53134
2384 72932 -0.146638 -20.6819 -1.3031
2384 72941 0.516214 -20.6151 -1.6301
2384 73076 -0.108131 -20.732 -1.56105
2384 73095 -0.258417 -20.1108 -1.44538
2384 73259 -0.285867 -21.141 -1.44895
2384 73281 -0.190037 -20.6833 -1.53135
2384 73282 -0.851101 -19.4409 -1.61845
2384 73355 -0.372118 -19.7326 -1.47718
2384 73368 0.137146 -20.1884 -1.44909
2384 73395 0.469081 -19.665 -1.68894
2384 73407 -0.279941 -20.7072 -1.30571
2384 73409 -0.262837 -21.014 -1.63502
2384 73504 -0.0645261 -20.4769 -1.51043
2384 73660 0.599836 -20.2802 -1.43264
2384 73784 0.0916371 -20.5564 -1.61927
2384 73803 -0.255002 -20.4707 -1.45986
2384 73804 0.109662 -20.3932 -1.64308
2384 73854 0.00448529 -20.6552 -1.57911
2384 73863 0.10932 -20.2669 -1.43155
2384 73874 -0.173064 -21.0669 -1.58875
2384 73937 0.638488 -20.5863 -1.73479
2384 73962 -0.555691 -20.7775 -1.64058
2384 73996 0.217507 -20.2795 -1.32619
2384 74003 -0.312728 -20.0069 -1.65162
2384 74023 -0.705901 -20.6257 -1.58451
2384 74111 0.0897335 -21.0663 -1.35707
2384 74123 0.288599 -20.7778 -1.5449
2384 74204 -0.621852 -20.1369 -1.36493
2384 74220 0.150453 -21.0838 -1.4754
2384 74247 0.46632 -20.6634 -1.50545
2384 74251 -0.235712 -20.2727 -1.22715
2384 74266 -0.288603 -20.5972 -1.43141
2384 74278 -0.139896 -20.5285 -1.54188
2384 74500 0.362317 -20.1721 -1.67321
2384 74544 -0.577903 -20.9525 -1.46728
2384 74600 0.257305 -21.0994 -1.44681
2384 74674 0.0943553 -20.4509 -1.58438
2384 74697 -0.368657 -20.8135 -1.54171
2384 74784 -0.450565 -20.7478 -1.25051
2384 74812 -0.0817219 -20.287 -1.42448
2384 74824 0.546484 -20.4604 -1.47029
2384 74833 0.209732 -20.1574 -1.3773
2384 74851 -0.489895 -20.1353 -1.46728
2384 74868 0.1596 -20.6834 -1.48563
2384 74900 0.386112 -20.591 -1.57656
2384 74974 -0.410313 -21.0331 -1.5067
2384 75000 -0.41336 -20.4224 -1.37549
2384 75016 -0.0163722 -20.318 -1.55932
2384 75045 -0.108864 -21.0503 -1.40886
2384 75058 -0.387191 -21.0276 -1.44762
2384 75109 -0.309104 -20.6356 -1.6126
2384 75114 -0.603709 -20.7054 -1.47571
2384 75337 0.0299652 -20.6115 -1.49671
2384 75501 -0.129227 -20.3611 -1.46246
2384 75506 0.133875 -20.5758 -1.46741
2384 75615 -0.549145 -20.3467 -1.61821
2384 75660 -0.616755 -21.028 -1.41163
2384 75700 -0.180926 -20.5226 -1.62542
2384 75719 -0.14078 -20.7964 -1.46808
2384 75781 -0.247282 -21.3993 -1.49238
2384 75784 -0.25543 -19.835 -1.3713
2384 75805 -0.901098 -21.1222 -2.05212
2384 75904 -0.738315 -20.793 -1.75063
2384 75909 -0.467083 -20.7137 -1.55474
2384 75923 -0.0208895 -20.7216 -1.4514
2384 75942 -0.483905 -20.2366 -1.3406
2384 75960 -0.21167 -20.6982 -1.47895
2384 75977 0.125907 -20.6167 -1.44651
2384 76017 0.397821 -20.296 -1.49638
2384 76060 0.36625 -20.5464 -1.53372
2384 76063 0.0439495 -20.434 -1.60651
2384 76088 0.205401 -20.1173 -1.50172
2384 76127 0.150216 -20.325 -1.45265
2384 76198 -0.196829 -19.6394 -1.50747
2384 76207 -0.0528664 -20.4831 -1.43091
2384 76219 -0.312852 -20.4754 -1.52017
2384 76251 -0.570512 -20.4781 -1.59905
2384 76330 0.23541 -20.4476 -1.5702
2384 76480 0.319314 -20.6712 -1.54766
2384 76528 -0.341105 -20.0063 -1.46711
2384 76601 0.123807 -20.3578 -1.57034
2384 76616 0.0892551 -20.5047 -1.5139
2384 76667 -0.41045 -20.2576 -1.5045
2384 76757 0.27393 -20.7264 -1.42236
2384 76786 -0.106873 -20.6611 -1.62314
2384 76871 -0.18349 -21.0443 -1.41885
2384 76942 -0.0804516 -20.7837 -1.54275
2384 76968 -0.340319 -20.1551 -1.50481
2384 77074 -0.516374 -21.1686 -1.5006
2384 77168 -0.44237 -19.635 -1.67363
2384 77182 -0.0485925 -20.941 -1.44926
2384 77193 0.137936 -20.5159 -1.46135
2384 77196 -0.00806208 -20.7314 -1.51296
2384 77329 0.18668 -20.2074 -1.42477
2384 77344 0.260783 -20.8515 -1.5767
2384 77358 -0.617116 -20.5124 -1.57903
2384 77378 -0.345619 -20.1574 -1.59749
2384 77443 -0.343221 -21.3089 -1.5797
2384 77463 0.0720681 -20.4112 -1.61564
2384 77474 0.0758344 -20.3811 -1.38409
2384 77497 -0.35118 -20.7256 -1.44715
2384 77619 -0.0473691 -20.6747 -1.48962
2384 77691 -0.173575 -20.6159 -1.49953
2384 77871 -0.329007 -20.1523 -1.42482
